142020.5,-87.32474275559777,41.499871170333506
142021.0,-87.32468582187555,41.499836606411634
142021.5,-87.32462931301897,41.499802299148335
142022.0,-87.32457274426643,41.49976795237195
142022.5,-87.32451588690667,41.49973342823379
142023.0,-87.32445879407511,41.49969876931973
142023.5,-87.32440193080207,41.499664248917604
142024.0,-87.32460078397862,41.49970566620619
142024.5,-87.32455703726428,41.49967913332507
142025.0,-87.32451325551261,41.49965257672411
142025.5,-87.32446920242263,41.49962585616312
142026.0,-87.3245802207799,41.499683580813574
142026.5,-87.32455494477742,41.49966827023208
142027.0,-87.32452970354603,41.49965298805838
142027.5,-87.32450434696939,41.49963763498533
142028.0,-87.32447902446144,41.49962230918503
142028.5,-87.32445401245586,41.49960717033803
142029.0,-87.32442882467465,41.49959192099082
142029.5,-87.32440395764482,41.49957686922976
142030.0,-87.32454823652213,41.49963499603463
142030.5,-87.32453676865217,41.49962808723989
142031.0,-87.32452524778017,41.49962115271181
142031.5,-87.3245136121077,41.499614150565975
142032.0,-87.32456722648172,41.499639952245644
142032.5,-87.32456136283484,41.4996364228824
142033.0,-87.32455512984839,41.4996326762042
142033.5,-87.32454898679927,41.49962898497484
142034.0,-87.32454258211862,41.49962514096969
142034.5,-87.32453586590083,41.49962110512259
142035.0,-87.32452935035688,41.49961718492899
142035.5,-87.32452283630501,41.49961326157549
142036.0,-87.32450489585007,41.499594661090505
142036.5,-87.32449616158286,41.499589385370726
142037.0,-87.32448743749114,41.49958411696946
142037.5,-87.32447890053389,41.499578964171036
142038.0,-87.32449149896513,41.49958132105849
142038.5,-87.32448401635216,41.49957679962274
142039.0,-87.32447645445967,41.4995722248662
142039.5,-87.32446860229093,41.49956747158968
142040.0,-87.32446064374652,41.49956265998582
142040.5,-87.32445251602276,41.499557748741694
142041.0,-87.32444443405218,41.49955286655666
142041.5,-87.32443600265765,41.49954777085753
142042.0,-87.32442290711961,41.4995477297234
142042.5,-87.32441427956171,41.499542509210826
142043.0,-87.32440555771144,41.49953723049218
142043.5,-87.32439687160438,41.499531968820754
142044.0,-87.32438117382677,41.49950502064147
142044.5,-87.3243708082104,41.499498742864844
142045.0,-87.3243603799944,41.49949242516713
142045.5,-87.32434988230644,41.49948606230923
142046.0,-87.3243387872704,41.49947933913843
142046.5,-87.32432772315863,41.4994726381055
142047.0,-87.32431639551304,41.49946577650952
142047.5,-87.32430509692043,41.49945893223006
142048.0,-87.3243137434239,41.49946455488195
142048.5,-87.3243041510946,41.499458728674945
142049.0,-87.32429459187229,41.49945292305179
142049.5,-87.32428496353387,41.4994470801613
142050.0,-87.32427448315738,41.499422526747445
142050.5,-87.32426510972847,41.49941680383553
142051.0,-87.32425561120807,41.499411003319274
142051.5,-87.32424615042054,41.499405224708674
142052.0,-87.32423629701296,41.49939920732628
142052.5,-87.32422650095,41.49939322389096
142053.0,-87.32421697089387,41.49938740584203
142053.5,-87.32420738869085,41.499381561785114
142054.0,-87.32419871529214,41.4993759765467
142054.5,-87.32418943966432,41.49937031585043
142055.0,-87.32418021574995,41.49936468522376
142055.5,-87.32417080988832,41.49935893940249
142056.0,-87.32414186139468,41.49934090378054
142056.5,-87.32413105565882,41.49933430800113
142057.0,-87.3241203010335,41.4993277386865
142057.5,-87.32410955395859,41.49932117237999
142058.0,-87.32409873734174,41.499314562294906
142058.5,-87.32408788976461,41.49930793188147
142059.0,-87.32407697505766,41.49930125594362
142059.5,-87.32406623425244,41.49929468879674
142060.0,-87.32407998400897,41.499301309592205
142060.5,-87.32407213332581,41.49929650870514
142061.0,-87.32406386209028,41.49929144880269
142061.5,-87.32405591403156,41.4992865862977
142062.0,-87.32402350726227,41.49926801822585
142062.5,-87.3240146319261,41.49926259190015
142063.0,-87.32400554514457,41.49925703680504
